event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,gps:hdop,gps:satellite-count,gps-time-to-fix,gps:vdop,ground-speed,heading,height-above-ellipsoid,height-raw,location-error-text,manually-marked-outlier,raptor-workshop:migration-state,vertical-error-numerical,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
2165431715,true,2004-12-04,-74.8655,40.34467,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431716,true,2004-12-05,-74.9425,40.34867,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431717,true,2004-12-15,-74.76767,40.06,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431724,true,2004-12-16,-74.781,39.99667,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431728,true,2004-12-17,-74.7495,39.69117,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431735,true,2004-12-18,-74.85617,39.771,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431749,true,2004-12-19,-75.075,39.618,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431751,true,2004-12-21,-75.28533,39.59133,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431758,true,2005-01-21,-75.38567,39.50083,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431759,true,2005-01-22,-75.38583,39.50083,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431765,true,2005-01-23,-75.31933,39.52883,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431768,true,2005-01-24,-75.31967,39.529,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431771,true,2005-01-25,-75.42383,39.47967,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431775,true,2005-01-26,-75.425,39.47817,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431776,true,2005-01-28,-75.42117,39.47983,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431778,true,2005-01-29,-75.42033,39.47767,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431782,true,2005-01-31,-75.419,39.443,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431789,true,2005-02-01,-75.42417,39.47833,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431803,true,2005-02-02,-75.4205,39.47733,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431812,true,2005-02-03,-75.51017,39.63633,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431816,true,2005-02-04,-75.52433,39.6185,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431822,true,2005-02-06,-75.4535,39.6685,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431829,true,2005-02-07,-75.34017,39.7025,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431842,true,2005-02-08,-75.3405,39.70233,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431854,true,2005-02-09,-75.332,39.653,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431857,true,2005-02-11,-75.3395,39.653,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431864,true,2005-02-12,-75.34067,39.702,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431874,true,2005-02-13,-75.3045,39.82267,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
2165431890,true,2005-02-14,-75.329,39.65533,,,,,,,,,,,,,,gps,Cathartes aura,52067,Irma,Vultures Acopian Center USA 2003-2016
