File,event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,gps:hdop,gps:satellite-count,gps-time-to-fix,gps:vdop,ground-speed,heading,height-above-ellipsoid,height-raw,location-error-text,manually-marked-outlier,raptor-workshop:migration-state,vertical-error-numerical,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
disney.csv,2165470732,TRUE,2008-04-22,-79.3745,38.60617,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165470739,TRUE,2008-04-23,-79.40433,38.61967,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165470755,TRUE,2008-04-24,-79.34767,38.6005,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165470760,TRUE,2008-04-25,-79.34733,38.60033,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165470776,TRUE,2008-04-26,-79.39133,38.58717,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165470792,TRUE,2008-04-27,-79.3025,38.6705,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165470808,TRUE,2008-04-28,-79.312,38.66517,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165470821,TRUE,2008-04-29,-79.347,38.60017,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165470836,TRUE,2008-04-30,-79.396,38.58367,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165470850,TRUE,2008-05-01,-79.34083,38.57517,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165470854,TRUE,2008-05-02,-79.34117,38.575,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165470870,TRUE,2008-05-03,-79.31167,38.66533,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165470886,TRUE,2008-05-04,-79.37783,38.58017,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165470896,TRUE,2008-05-05,-79.37217,38.5795,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165470909,TRUE,2008-05-06,-79.31017,38.58917,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165470925,TRUE,2008-05-07,-79.39883,38.517,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165470941,TRUE,2008-05-08,-79.31817,38.59417,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165470957,TRUE,2008-05-09,-79.38017,38.62383,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165470989,TRUE,2008-05-12,-79.3425,38.753,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165470995,TRUE,2008-05-14,-79.35317,38.59633,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471011,TRUE,2008-05-15,-79.32217,38.79083,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471027,TRUE,2008-05-16,-79.302,38.59583,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471050,TRUE,2008-05-18,-79.32717,38.63533,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471066,TRUE,2008-05-19,-79.40167,38.51617,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471076,TRUE,2008-05-20,-79.40867,38.5965,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471103,TRUE,2008-05-23,-79.45183,38.54517,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471136,TRUE,2008-05-26,-79.3025,38.67017,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471164,TRUE,2008-05-28,-79.303,38.667,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471180,TRUE,2008-05-29,-79.40967,38.59383,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471195,TRUE,2008-05-30,-79.30233,38.6705,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471222,TRUE,2008-06-02,-79.41367,38.4705,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471245,TRUE,2008-06-04,-79.29867,38.66917,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471260,TRUE,2008-06-05,-79.30583,38.6715,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471276,TRUE,2008-06-06,-79.40083,38.61317,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471292,TRUE,2008-06-07,-79.30233,38.67017,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471307,TRUE,2008-06-08,-79.301,38.66717,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471335,TRUE,2008-06-11,-79.324,38.766,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471352,TRUE,2008-06-13,-79.3025,38.67017,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471368,TRUE,2008-06-14,-79.258,38.5995,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471381,TRUE,2008-06-15,-79.2935,38.5865,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471397,TRUE,2008-06-16,-79.3025,38.6705,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471412,TRUE,2008-06-17,-79.30233,38.67017,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471425,TRUE,2008-06-18,-79.40167,38.61183,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471441,TRUE,2008-06-19,-79.301,38.66717,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471456,TRUE,2008-06-20,-79.3025,38.67017,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471467,TRUE,2008-06-21,-79.30183,38.66983,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471495,TRUE,2008-06-23,-79.41467,38.59183,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471511,TRUE,2008-06-25,-79.30683,38.677,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471523,TRUE,2008-06-26,-79.2255,38.81567,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471555,TRUE,2008-06-29,-79.243,38.84517,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471566,TRUE,2008-06-30,-79.23483,38.8475,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471575,TRUE,2008-07-01,-79.30167,38.66733,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471585,TRUE,2008-07-02,-79.3015,38.66733,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471601,TRUE,2008-07-03,-79.401,38.613,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471611,TRUE,2008-07-04,-79.38233,38.62683,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471618,TRUE,2008-07-05,-79.3875,38.619,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471634,TRUE,2008-07-06,-79.38883,38.61817,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471654,TRUE,2008-07-08,-79.001,38.7535,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471671,TRUE,2008-07-10,-79.01333,38.74883,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471684,TRUE,2008-07-11,-79.40083,38.613,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471700,TRUE,2008-07-13,-79.37717,38.70767,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471713,TRUE,2008-07-14,-79.37783,38.708,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471727,TRUE,2008-07-16,-79.35267,38.74583,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471743,TRUE,2008-07-17,-79.42683,38.47617,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471763,TRUE,2008-07-19,-79.42617,38.47383,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471779,TRUE,2008-07-20,-79.426,38.47383,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471790,TRUE,2008-07-25,-79.40017,38.51817,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471804,TRUE,2008-07-26,-79.30233,38.67017,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471823,TRUE,2008-07-28,-79.221,38.80767,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471839,TRUE,2008-07-29,-79.221,38.80767,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471846,TRUE,2008-07-30,-79.23,38.80533,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471861,TRUE,2008-08-02,-79.32817,38.55183,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471880,TRUE,2008-08-04,-79.401,38.613,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471893,TRUE,2008-08-05,-79.42767,38.47583,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471909,TRUE,2008-08-06,-79.42483,38.4675,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471924,TRUE,2008-08-07,-79.29617,38.602,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471938,TRUE,2008-08-08,-79.1915,38.829,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471967,TRUE,2008-08-11,-79.21333,38.87217,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165471997,TRUE,2008-08-15,-79.19717,38.81667,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472022,TRUE,2008-08-18,-79.22533,38.7375,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472059,TRUE,2008-08-22,-79.33583,38.5435,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472080,TRUE,2008-08-24,-79.32517,38.57367,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472090,TRUE,2008-08-25,-79.30183,38.66983,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472107,TRUE,2008-08-27,-79.30183,38.66983,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472113,TRUE,2008-08-30,-79.30217,38.67017,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472126,TRUE,2008-08-31,-79.30233,38.67017,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472137,TRUE,2008-09-01,-79.30183,38.67,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472152,TRUE,2008-09-02,-79.2685,38.71117,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472164,TRUE,2008-09-03,-79.26683,38.70817,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472188,TRUE,2008-09-05,-79.28433,38.804,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472204,TRUE,2008-09-06,-79.17917,38.928,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472208,TRUE,2008-09-07,-79.17833,38.92767,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472224,TRUE,2008-09-08,-79.301,38.66717,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472240,TRUE,2008-09-09,-79.40683,38.6405,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472258,TRUE,2008-09-11,-79.30217,38.67067,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472274,TRUE,2008-09-12,-79.30183,38.66983,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472287,TRUE,2008-09-15,-79.231,38.801,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472297,TRUE,2008-09-16,-79.30233,38.67017,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472313,TRUE,2008-09-17,-79.3025,38.66983,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472329,TRUE,2008-09-18,-79.2985,38.28283,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472341,TRUE,2008-09-19,-79.29733,38.11333,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472353,TRUE,2008-09-20,-79.39533,38.1635,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472369,TRUE,2008-09-21,-79.47967,38.40983,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472387,TRUE,2008-09-23,-79.301,38.66717,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472403,TRUE,2008-09-24,-79.30217,38.67033,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472425,TRUE,2008-09-26,-79.30217,38.67067,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472438,TRUE,2008-09-27,-79.307,38.677,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472446,TRUE,2008-09-28,-79.303,38.67,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472454,TRUE,2008-09-29,-79.30233,38.67083,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472476,TRUE,2008-10-02,-79.3025,38.67017,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472489,TRUE,2008-10-03,-79.31833,38.67283,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472504,TRUE,2008-10-04,-79.401,38.61317,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472517,TRUE,2008-10-05,-79.29,38.7795,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472540,TRUE,2008-10-07,-79.36783,38.659,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472553,TRUE,2008-10-08,-79.408,38.57883,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472569,TRUE,2008-10-09,-79.25133,38.69783,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472582,TRUE,2008-10-10,-79.25517,38.7355,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472598,TRUE,2008-10-11,-79.40083,38.61317,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472614,TRUE,2008-10-12,-79.39333,38.40117,,,,,,,,,,,,BreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472630,TRUE,2008-10-13,-79.65167,38.018,,,,,,,,,,,,FallMigration,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472646,TRUE,2008-10-14,-79.6705,37.91433,,,,,,,,,,,,FallMigration,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472662,TRUE,2008-10-15,-79.788,37.72717,,,,,,,,,,,,FallMigration,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472682,TRUE,2008-10-17,-79.642,37.13083,,,,,,,,,,,,FallMigration,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472698,TRUE,2008-10-18,-79.64183,37.13117,,,,,,,,,,,,FallMigration,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472713,TRUE,2008-10-19,-79.916,36.4645,,,,,,,,,,,,FallMigration,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472729,TRUE,2008-10-20,-80.824,34.84267,,,,,,,,,,,,FallMigration,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472744,TRUE,2008-10-21,-81.06483,34.214,,,,,,,,,,,,FallMigration,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472764,TRUE,2008-10-23,-82.474,32.39833,,,,,,,,,,,,FallMigration,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472777,TRUE,2008-10-24,-82.58767,32.19567,,,,,,,,,,,,NonBreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472816,TRUE,2008-10-27,-82.37383,32.1485,,,,,,,,,,,,NonBreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472839,TRUE,2008-10-29,-82.30567,32.13067,,,,,,,,,,,,NonBreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472855,TRUE,2008-10-30,-82.39683,32.14083,,,,,,,,,,,,NonBreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472870,TRUE,2008-10-31,-82.53283,32.08667,,,,,,,,,,,,NonBreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472886,TRUE,2008-11-01,-82.5215,32.05333,,,,,,,,,,,,NonBreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472902,TRUE,2008-11-02,-82.47433,31.96817,,,,,,,,,,,,NonBreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472918,TRUE,2008-11-03,-82.46617,31.96083,,,,,,,,,,,,NonBreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472934,TRUE,2008-11-04,-82.49433,31.878,,,,,,,,,,,,NonBreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472950,TRUE,2008-11-05,-82.50683,31.86267,,,,,,,,,,,,NonBreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472966,TRUE,2008-11-06,-82.496,31.87517,,,,,,,,,,,,NonBreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165472986,TRUE,2008-11-08,-82.618,32.1205,,,,,,,,,,,,NonBreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165473009,TRUE,2008-11-10,-82.48,31.7965,,,,,,,,,,,,NonBreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165473025,TRUE,2008-11-11,-82.48,31.79633,,,,,,,,,,,,NonBreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165473038,TRUE,2008-11-12,-82.61817,31.91233,,,,,,,,,,,,NonBreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165473053,TRUE,2008-11-13,-82.60633,31.90183,,,,,,,,,,,,NonBreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165473069,TRUE,2008-11-14,-82.6185,31.91017,,,,,,,,,,,,NonBreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165473089,TRUE,2008-11-16,-82.49067,31.80217,,,,,,,,,,,,NonBreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165473103,TRUE,2008-11-17,-81.74633,30.106,,,,,,,,,,,,NonBreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165473119,TRUE,2008-11-18,-81.746,30.10583,,,,,,,,,,,,NonBreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165473129,TRUE,2008-11-19,-81.64167,30.1575,,,,,,,,,,,,NonBreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
disney.csv,2165473145,TRUE,2008-11-20,-81.64683,30.15933,,,,,,,,,,,,NonBreedingGrounds,,gps,Cathartes aura,52069,Disney,Vultures Acopian Center USA 2003-2016
